id,is_iceberg
6a21542b,0.900837
150e23c4,0.999747
078c6d99,0.996585
1dcd1dc3,0.000006
39967e45,0.929459
6b6333aa,0.000017
4ae61433,0.998832
f96362e0,0.125651
97a88aac,0.971748
427ae8ce,0.984446
209d4b15,0.726735
64b453bd,0.000000
0f5a484e,0.750238
5ac74969,0.880584
736ed43e,0.981945
8533795f,0.751232
f5b54fb6,0.299930
6eb4c041,0.167452
97afdf42,0.406740
1bb488db,0.434131
f132e44d,0.000001
d3c2f140,0.999634
1756794d,0.875854
9efcc11f,0.000000
14c966cf,0.820535
59cfe4d1,0.784822
883151f4,0.687838
34c4c9ff,0.657008
70b4c2eb,0.914912
96a337d9,0.641270
7fe89ffa,0.204779
057c7a22,0.000000
451cc057,0.594352
05076700,0.000000
dc52f6c1,0.000709
b03a59f9,0.666462
129ed4b0,0.822018
fb611563,0.999649
ac32e6f1,0.874453
c05c5ab0,0.734370
3163d5ed,0.000258
02096ca4,0.765162
e92496c0,0.000000
1a9e2c50,0.999750
0864e334,0.989864
d976faeb,0.887613
1d7b342f,0.000450
281bc1ea,0.000000
bea9f0cf,0.826699
f4afa0e6,0.000000
e1b5ef69,0.617719
b50539fd,0.000001
2a8c9c15,0.881895
157ebb0c,0.999892
247d3614,0.000164
0c6cc0cb,0.915977
aae88d39,0.939484
0c77b464,0.057590
963cf5ea,0.284990
1b371d8b,0.993647
225bc00f,0.000798
bc0a4eec,0.000030
1099782e,0.988640
a18feadd,0.998602
ad7f4932,0.001878
5f8f831e,0.339787
b5167c35,0.844477
0230b06d,0.719706
f8d7f7ba,0.496842
08bd1053,0.941027
58e4dc8c,0.000000
4793ce8e,0.491906
304caab4,0.000000
f2ee6d7f,0.997154
e1f9c0e4,0.735023
8e40401c,0.957695
5d9eaba2,0.686265
55e7562c,0.260124
9da6cb4b,0.012766
c3c1c8ec,0.000051
3b38698e,0.962031
6c9eb909,0.942504
482a3d1d,0.551031
0e9918f0,0.938294
ef894fd2,0.000000
4b82e7f7,0.999855
b9cdd7fb,0.008143
94a496f4,0.992367
995eacae,0.640096
41b02e58,0.997351
69f04617,0.966781
c889a03c,0.999908
91f98acf,0.999660
9135c19f,0.999558
1f0e9c09,0.000000
260d6e8e,0.000000
46334397,0.000003
f34ddf31,0.484306
4d6177d7,0.906255
76a57270,0.939979
217b8cea,0.000041
9a45a566,0.068580
1b55c75e,0.000000
7bd92ec6,0.999912
6c409f41,0.937372
df3e48eb,0.559196
62723e57,0.000000
b8e627bf,0.367653
86bb5d85,0.875890
77e5034c,0.004415
607079e5,0.851463
96879fb4,0.663974
6afe606d,0.769876
4129802f,0.999629
a42300ef,0.959350
1af842f5,0.972101
3fe57d78,0.996960
f4e60ed5,0.999492
68c8337b,0.994109
914ed5b5,0.973034
a6bb5987,0.873870
c781c439,0.937901
47a1a25e,0.902020
80ea0713,0.960016
a9d001bc,0.000007
f94d098a,0.475089
3e230e0e,0.524243
24afa485,0.000000
bc37db7f,0.962878
83f99e4d,0.000000
1a8d86f7,0.001447
38136419,0.877872
d393e637,0.966482
36902570,0.996549
327f7b25,0.999122
3f8543c6,0.978131
a0d42a70,0.494753
e07ba430,0.990169
c6e53803,0.918859
fec4dad8,0.754654
933fc5ba,0.986991
c27eda4e,0.999870
9b94d2c2,0.000000
a2dbdb31,0.864673
816258dd,0.996530
81f11218,0.760039
c4bd9d04,0.748449
c6ce9bf9,0.999861
a7b3cc29,0.000002
527870bf,0.840889
9af26068,0.999978
0b591e70,0.999749
2b1e57c5,0.005070
194db786,0.838146
e09ba644,0.999928
fa2ed3e5,0.999833
1ba92726,0.935594
8c8f45b4,0.000000
f8889f44,0.000000
598e255b,0.992209
45f1aa7a,0.999982
022956a3,0.000000
d406064d,0.930387
76617947,0.000000
d0e5dccb,0.993111
33271da6,0.872689
0840e2b1,0.975139
521a9f4d,0.998380
7286b1dc,0.981610
5b6acc2d,0.986209
e034cd34,0.000000
46577660,0.417914
bb4d6f24,0.880118
bfc7a3f2,0.775588
abc66be8,0.476439
3627189f,0.999995
e49a77f6,0.027257
a209d7ee,0.843602
dee69cf6,0.985592
9a6261a0,0.992802
a8e444c6,0.000000
a6a66a28,0.999990
db7022ff,0.209197
0dfb45d9,0.997899
81c983aa,0.000000
a98fb5e1,0.999339
99e004d7,0.000026
d16e5fbb,0.291118
3c352f9e,0.779869
12202699,0.712995
86af0236,0.097071
f3703e6f,0.966465
4a71dc34,0.996379
321edcdc,0.999243
e365a657,0.000000
45755c9c,0.038335
873b0829,0.000049
72ccd009,0.973389
205243d9,0.995124
d9202f36,0.654707
9d0c30b0,0.002395
56644ace,0.270814
c63f527f,0.510701
bb84b9bd,0.999050
6f68caf0,0.785966
8492119b,0.000000
71bde48d,0.998982
d2d6e2ba,0.792841
6f4b309c,0.945371
b3cc5ba3,0.990400
fee39547,0.981780
4893137a,0.999502
e283c4c4,0.589972
25bac62b,0.949175
8fd88dd6,0.000000
b48c104e,0.513965
221d500b,0.542530
8f0de087,0.991747
32342e03,0.869051
a8da99d8,0.000000
93203755,0.766411
d3c88528,0.999746
0d7a17b3,0.305652
bd72f5ec,0.999932
e953c0fd,0.948301
e730b6c6,0.997362
c086033a,0.000366
a521d303,0.000012
b023957a,0.999052
3e0f04e8,0.000000
60647cba,0.000000
2f5c43a8,0.694824
b54ba69b,0.965218
eac962ff,0.930109
7e2a3763,0.000000
9362d863,0.003342
8f1b833c,0.922915
79727ff5,0.771077
62614c75,0.988867
75a03adf,0.559029
cf138392,0.895719
bf467a96,0.760323
c8b34651,0.891544
105a5c54,0.000001
bf6de75c,0.921357
060702c8,0.999829
921bad2c,0.992208
e0d17eb0,0.837124
9a3825c9,0.995476
8eda717f,0.000012
78906e0c,0.999930
c60100ad,0.998268
90a72a52,0.796223
d80e4ed4,0.749258
339cd0d2,0.953710
d99de899,0.982392
357e20d1,0.000001
a4d190da,0.959007
bd226217,0.000610
476e2771,0.999503
4e483506,0.894042
f70ea081,0.999132
4645e56f,0.999883
e6d05940,0.620904
f8b3c6af,0.996413
c89d6aad,0.994771
0cb57f6e,0.874888
86a4be46,0.212793
75e62d7e,0.000007
ebc36374,0.982789
0ebcb731,0.999920
24d000c5,0.427273
f3c9a4f6,0.936437
1bc59730,0.000000
47ea0bff,0.867000
cdeccfdd,0.338863
15e09a1d,0.211706
00652788,0.864394
23649c84,0.317746
91188a77,0.000506
eaca8580,0.506929
4ce9daeb,0.484077
d4220673,0.973818
b6a87aef,0.982923
8333ebed,0.847523
950a3453,0.067398
7074f6c9,0.603159
98a02caf,0.065511
59c8d2b3,0.999966
d99d13bd,0.999636
de86f1cf,0.999795
8f4b1985,0.999438
a7779b04,0.961601
2caeab11,0.986142
16aeea7c,0.946889
b9d19ab9,0.985498
29c5d2fd,0.999993
efcefa55,0.944701
099161c3,0.843871
12b49195,0.397013
96a1ce13,0.996605
67964b4f,0.000000
b61c605c,0.997233
bcfc0f16,0.001293
bf0cb956,0.000709
12f6aa7d,0.032772
f36f3a0c,0.000018
83490492,0.210755
e3b62b60,0.000256
20b27d66,0.999884
25c3ce93,0.769831
67a2ff0b,0.811220
9b2d3c1a,0.998153
8ad51f7d,0.000000
14137b57,0.799019
9ea5aa79,0.000045
5ea1d2dd,0.693758
979c867e,0.984397
7ea1e1b6,0.999299
d65520ba,0.000000
765ad2e2,0.911395
d2957326,0.892642
24349e24,0.000000
fd8a2ae3,0.000041
b282d98e,0.430941
3eaa7a61,0.915775
16533dd4,0.998815
4adb68d7,0.999289
565005b9,0.912576
51d86e0c,0.998341
30635642,0.000048
d9480a60,0.318165
b2647128,0.979400
20478c55,0.998072
caa0d105,0.000269
474f4534,0.433836
d51e3867,0.999273
e5d1bba7,0.341814
e7000b2a,0.981218
78f06b79,0.000000
8a9f4bee,0.993314
3d716bbe,0.649149
6e1ddef1,0.236989
9826f39a,0.947312
3fdc82f7,0.718047
31f013c3,0.891925
97a9df6d,0.638530
10e65294,0.996095
0bdca1a5,0.876266
374037fa,0.829257
1d1a0cec,0.930398
d415c5ad,0.989871
ced1306d,0.196459
f43497f3,0.469313
ffd13a9e,0.999993
6f67148e,0.665283
be322b68,0.657423
af209b44,0.397664
69b53a4a,0.883516
4c085180,0.996131
608cea18,0.824553
f8bebbfd,0.573885
ae16855d,0.000000
dfc700b3,0.986152
e3bdd9ac,0.999946
87a8ea20,0.154737
3c3da9aa,0.608431
76c882d6,0.000000
9e429645,0.972089
7dc9c990,0.000000
f38d53ef,0.474882
e1785b6e,0.770627
80c673fb,0.923850
a8b8c20b,0.736820
6a1ff150,0.979434
2f68d4fe,0.973070
c462ec65,0.999988
c374d5c4,0.317999
d20769b3,0.967023
c467fe4d,0.066474
1356229e,0.928516
b1532127,0.131654
3777ee22,0.999514
4ba6023f,0.999945
08504ae6,0.374800
5e0b4cc5,0.865293
249a0c1f,0.999790
24b3497f,0.995417
9edcf494,0.000000
53297290,0.317178
6d3a269e,0.999363
1b0d38fc,0.000003
02747427,0.643489
38867253,0.999041
c392dbd0,0.951833
8939734c,0.000000
097ba3af,0.000000
30f0f835,0.917600
bdab1bcf,0.982197
1070a984,0.995747
c41b8a90,0.974270
86a3b5cc,0.773440
d0a3719e,0.791099
b1a8067b,0.919494
911bc6aa,0.478677
67a2d0ac,0.960550
11447262,0.815234
12fd1375,0.000000
f2898538,0.308247
0e7355e2,0.000000
bc2c87c8,0.999998
94001156,0.004652
d5855224,0.778217
a3c1a552,0.829264
edcf54fa,0.881099
a28b90eb,0.565433
63cd028f,0.004446
dbc79657,0.292601
bc856bf1,0.562464
c7e25a70,0.993519
9771b119,0.000176
836db0d9,0.001425
f5685d3e,0.788759
bb04299d,0.887351
163a9d23,0.975204
5283c614,0.000000
2276d5d8,0.946538
ccb77e34,0.304388
d4a75bf3,0.966532
e15f46ea,0.993117
992a45ba,0.423594
056e7768,0.000000
a1dc016b,0.663155
38db82cd,0.000682
3295f3ae,0.000033
a6ff3660,0.997355
5981b799,0.999693
2636d79d,0.350680
7a8521e2,0.000000
9b53021d,0.556260
0a37be18,0.999561
a8676e55,0.999994
3488b8fc,0.467819
b86d4006,0.887942
33888635,0.999992
aa9ca5f9,0.343836
08faf0f6,0.000000
5320cd26,0.000056
2c57fdaa,0.626480
d467ce62,0.359852
888a568e,0.996936
88d6c838,0.989201
8f138517,0.702074
e1108dc0,0.000000
9e9cd6c9,0.246559
ab893af4,0.991699
4d4b30ba,0.721916
7ce15e26,0.999969
dbc45500,0.000000
6a0cde3f,0.998381
2658014c,0.903248
08d20604,0.000000
03c83dc9,0.393821
d741ccd1,0.959988
992d48b6,0.000000
b1ea3253,0.999928
da379e69,0.264693
73b429af,0.999637
2aefe712,0.999905
1e3634f9,0.999283
069ee09e,0.248145
a7970f81,0.000000
23084d2e,0.000089
ac57710a,0.999408
02553267,0.758652
0971c6c7,0.644603
cdb7f1fe,0.999185
d3af3f60,0.853458
59daf44b,0.990112
c2169934,0.709060
da03b56e,0.753290
474ea404,0.894102
f686cdc4,0.577682
f865b354,0.961807
106df554,0.852359
e5637171,0.474827
cba8985c,0.004294
cc09c9ce,0.995095
0b85b33f,0.996327
92f20625,0.997440
6b1379dd,0.963808
ed2b1df1,0.512528
325124e4,0.000756
7455c944,0.000000
fd68ccc1,0.983538
8df9100d,0.005177
c406df9b,0.212098
4978870c,0.000000
383f95d6,0.979253
aba96bbf,0.000000
6bba66b4,0.886100
b86fa0c9,0.573690
a2abc369,0.996048
0b40c014,0.261545
d45add48,0.949511
00193999,0.983108
c2f1b710,0.995052
53750c72,0.004540
3137ef1d,0.951036
bc6b8e2a,0.318647
7cb546c6,0.999781
d59a2349,0.000006
04d04b9a,0.989709
05ac1343,0.003501
2917895f,0.259342
342a1d01,0.984621
78309e4b,0.890234
5c1a5aba,0.000000
fae57f79,0.353564
23821d71,0.963763
5780b19d,0.000041
11c67865,0.983640
8564f114,0.859897
ec7d0fdd,0.934027
9a0446b8,0.833110
5f5da69d,0.964897
7a11839b,0.917615
763c9bbf,0.000000
15a7b5c5,0.000007
e9c7e251,0.070184
2555c207,0.014011
ec8d9784,0.000000
08fd9d10,0.735576
9504ae29,0.000536
0b91a24d,0.986532
e62e6cfe,0.995873
5d1291bb,0.723134
b3c1f2e7,0.279806
c6a8db21,0.998038
f2c137fd,0.998621
b61e8155,0.916695
45b9ee35,0.240812
8fe9c49b,0.213925
b98ceb09,0.000000
70c4a435,0.939448
d953d111,0.847260
da7de86e,0.983149
519f8611,0.968106
75eefdc3,0.058883
62412092,0.999151
de8ec010,0.730924
ee6121f8,0.371481
412b66e0,0.773474
7405c131,0.920368
efff4306,0.894308
5658d679,0.000000
617f88fc,0.000042
a120100b,0.000134
0971369e,0.997506
83f7fe7b,0.898570
12437da1,0.000000
8e7f96a5,0.373672
a08237de,0.000000
a013bd6f,0.000003
c6fdd404,0.982575
317e2af4,0.997163
dd9878c0,0.841126
42e76a51,0.999726
022f77e3,0.926096
cada3682,0.999930
53074f1f,0.009115
e6c19679,0.823095
dfb69b8b,0.719812
e1572941,0.531558
8d549cd2,0.005267
6913594d,0.738809
6e528fd6,0.992899
c8b037c7,0.000097
c3b6c880,0.000029
9684ac04,0.000000
6d974acc,0.985031
57b10462,0.989223
b2373298,0.000000
8e946e10,0.927085
6acee7de,0.997350
8ad7cc2f,0.000000
8e6e087e,0.461402
c3e46df5,0.000000
f6983f34,0.992836
8130a3aa,0.001156
0f11be03,0.996081
766073e1,0.915750
e67f6889,0.999812
148a0930,0.000181
b333ff97,0.917788
1c148a28,0.920730
ee0b02d7,0.905474
fa1c5f6d,0.989333
9b12ae1f,0.536851
3bb60b1b,0.655573
096e7594,0.717417
ac98996a,0.010434
1b7b9b9d,0.892902
61b2ac6f,0.963124
2bd414a8,0.807098
73d12826,0.954201
29f7ec33,0.000866
265f8aa8,0.999870
0d6be675,0.662325
a00ecdf6,0.652976
c414328a,0.000000
d47de87e,0.998787
376f984f,0.983889
12a35aa5,0.908080
8ecfd739,0.048368
2cbc30f4,0.869544
aa4bdf31,0.943843
69d18f51,0.995860
50cd4394,0.281513
bda732e1,0.514083
8e77e385,0.999594
49dfd51a,0.832062
b0a3e728,0.050310
518061ec,0.990279
bb306c8c,0.000000
1b2cf099,0.000001
e7c405e4,0.327415
1fc79c9d,0.235313
3427cd60,0.999815
8fc604cd,0.999983
0981acfd,0.000005
512e9c5c,0.985970
ae9f2426,0.000000
a8cd44c8,0.890495
acac91c3,0.999940
35988937,0.792515
2a2dd539,0.776137
3f971e0a,0.000000
7e09131c,0.949422
82726c59,0.992688
ec4c3dbd,0.882704
2a851255,0.000000
2cebdab4,0.997864
013b617b,0.965308
21a8603a,0.856020
fe2f2579,0.887678
df069a3d,0.869840
595f7f57,0.993547
081bdb0a,0.000000
6f8e7b3a,0.946890
d1824fe1,0.000000
3ddc6778,0.987088
57e4244d,0.974737
18e2e176,0.000000
7394cdbc,0.994494
19821b41,0.012741
12e9563c,0.998145
b96c9ed9,0.999923
096d9c1b,0.454283
97454a30,0.998238
43b6c5d3,0.999182
2c58bcc5,0.191761
0c71dc02,0.671436
f7cd79b0,0.980571
922ec513,0.386305
561b6b2c,0.863597
32913f04,0.918204
77aad507,0.303104
d62d5a9c,0.995975
be70bb3d,0.843827
84920252,0.990427
b9623d93,0.896669
ba925eca,0.009739
181ecadf,0.912629
6fbcc9e2,0.345743
57d5b182,0.965600
d3013a36,0.995839
21cafb54,0.067501
d1a6cc74,0.000000
c4017d47,0.000160
22e05854,0.000117
7eb53ec8,0.998980
c77a806d,0.997704
c114c951,0.999779
71495521,0.000000
98bb1260,0.794332
546ec108,0.802055
78f39102,0.000183
26b6379a,0.978524
8cb14c23,0.675199
75892ee1,0.872951
3d31d65f,0.000968
30784a7a,0.000000
efba2a23,0.999899
9fcb2c5a,0.000000
9910ee7e,0.000000
dc97b587,0.832996
7732ca72,0.683029
c4bac1f1,0.228670
a80ddf30,0.000000
fe79c536,0.000007
84e34259,0.999985
7db3b563,0.000000
5e946e6e,0.832792
76881bf4,0.982615
7c606237,0.000000
7aa06d7d,0.736007
0d035cbc,0.750238
0838e69f,0.236153
f6715e39,0.998401
499004bb,0.999363
4cefc9ec,0.000000
ded95f0a,0.996973
073112c9,0.919020
96cb4df4,0.000000
0962de0b,0.999601
cea18b7b,0.999978
75463cb0,0.900316
4a59c201,0.857196
29d46646,0.928631
e6134ca4,0.994641
445ae936,0.997854
420d8dda,0.999989
bae1b5b1,0.948614
9f49327e,0.851024
18b52f62,0.998611
b02bb341,0.000000
e5be8689,0.000000
b5b85b95,0.000004
b94f72e3,0.391485
a79114fd,0.000000
502ffafa,0.999993
b8e274d7,0.989383
e37f8f63,0.000000
c8a5c9d9,0.843875
d574bf84,0.848012
88bc1b71,0.999893
3261e3ee,0.999848
e65424cf,0.589245
706d2090,0.000000
94d4c49c,0.880452
51ba3d48,0.014720
fdd4c395,0.932663
12eed563,0.995029
f93627e8,0.999851
df51a7cd,0.992813
c84092af,0.960956
514a25a2,0.000079
5d421481,0.000177
d3859efd,0.999319
eb024725,0.000000
0d8537a5,0.951270
fe708ff7,0.999719
1790bbf0,0.889177
8a30487e,0.932035
70a01d16,0.610397
89bb7fca,0.990859
398c1300,0.000000
41b43c73,0.229341
72d2839a,0.261817
beeb98cf,0.000003
c409f194,0.842315
0c654278,0.382946
fb155295,0.997401
103d1e1d,0.999957
6c755ff3,0.000000
3722a062,0.714150
90611922,0.930671
77b432f1,0.999982
ccf53246,0.999796
4c52089f,0.953321
81e05676,0.893113
732c51d0,0.003315
b60c6094,0.948920
2e9db48a,0.999918
68cdc732,0.357718
e1f9dbd9,0.000025
31fd12b9,0.816039
72bd3e45,0.960151
84e2f1ab,0.995162
b4b6d3d0,0.218025
874d507a,0.996130
44775bac,0.264400
83dfaf91,0.997414
a9a1cc1e,0.000017
227de452,0.000000
14519bcf,0.000000
970a9821,0.947278
e84230ac,0.000000
550e4ebc,0.405745
5e98d635,0.000039
667d386b,0.337461
503fefff,0.478763
08bcb429,0.993338
90c293d2,0.266386
bbc84c36,0.680491
3facaac6,0.981265
e8d1bc63,0.997091
0ba50202,0.972566
9d947517,0.000000
e084ed8f,0.000013
7051b370,0.000000
910f551e,0.881906
8d238915,0.981472
e7238f30,0.000000
a658f1ba,0.566603
0b4e7093,0.804246
4d59af79,0.976213
99a7b417,0.969012
e5798365,0.766137
078c699f,0.998470
b2cd6017,0.993581
89b3960f,0.858541
104d981d,0.999394
05e410e9,0.963900
44556da6,0.753866
207e5145,0.965285
390ddfc0,0.000000
2e82728f,0.550453
4245d2cc,0.005291
d43a187c,0.195207
52b60236,0.000000
cc22996f,0.115260
bf08f16a,0.000325
47dea2c3,0.894395
22ac0bab,0.957413
49c670ad,0.000018
1040e727,0.267457
f39933c4,0.952912
30474ea4,0.995135
73978670,0.945832
527ad437,0.999984
78f83e41,0.993981
12921cf8,0.994825
b960192b,0.000000
9dfaf61b,0.000000
cec954d2,0.000000
00bb437f,0.992524
06458d98,0.007687
37ba4455,0.951357
2feeeaf3,0.999766
06c83a48,0.683024
dfe4fd55,0.000017
0b7fb9da,0.000000
52d1ae5f,0.000000
0ef51267,0.988989
0d9822ce,0.998417
bcad7099,0.000000
a26a7454,0.951258
93b7cc9d,0.895900
dcd0ddc6,0.989192
16655d5c,0.855399
2a6150ae,0.968043
601fa9bc,0.015803
3644a31b,0.983342
396254ec,0.923823
b01bf536,0.452083
ff13313c,0.756618
18c308c7,0.006274
50b69cc6,0.148234
76bd6e6a,0.920810
74c587bb,0.950652
11b26a63,0.980773
bf2bc384,0.994069
075634d5,0.000000
7b1e388b,0.000093
8eb02fc2,0.942301
5b09ed4a,0.967930
371b935e,0.997136
7a1cbaab,0.974038
c5c72595,0.999747
c5ea95c0,0.571031
a5b61d35,0.486994
2c252c46,0.730674
7d8e52d9,0.998382
13fe65d5,0.998504
a3d2abc6,0.008259
9248daa9,0.887004
605470fc,0.998956
38717ccd,0.932658
1144cbd0,0.999273
6d32e09b,0.928678
89b138f7,0.000000
a83f69a4,0.745657
68b7f89d,0.881505
a0998397,0.798533
7e20006f,0.000000
93b12419,0.990514
475c5a35,0.384214
67f42c90,0.935427
45a114e0,0.075693
41a59ee9,0.737805
6c2c6a39,0.959387
9f840a7d,0.000000
2ad5ee96,0.045720
cb8b875e,0.999971
2283d088,0.001131
545f8210,0.000000
7eeed38a,0.998915
be77b9e7,0.000191
16ec40a3,0.677762
b7e74bcf,0.817055
8a36acfd,0.993992
d2e5b493,0.999998
bd88797b,0.000000
78566a26,0.000009
32449528,0.099930
5f6ffdad,0.681500
38bdc33c,0.986649
f88a9ed3,0.525819
c1fe2103,0.000000
63f7ddd9,0.000006
97e123d2,0.786462
7d078228,0.728373
6b43e60f,0.999997
e07665a4,0.852371
4da0c147,0.000000
1d2474a1,0.982407
f39a3050,0.000693
aaeb3f89,0.271029
daa3d1e9,0.992056
23cad3ed,0.999986
dc8fd92d,0.994435
994a2787,0.000058
5009ce8c,0.998958
95ba90c7,0.000000
bb176f20,0.000000
57ccd603,0.978401
c3767f5b,0.995879
076492b4,0.023421
68864007,0.827899
fb124dd7,0.395590
c59fbfc0,0.000000
ddce9f51,0.853559
c459dbf6,0.970095
1a39b44e,0.747045
a31f8519,0.000000
29ff4d55,0.000050
c0a87a44,0.682192
aa07ea34,0.000000
ed7b77f3,0.999663
ccb10918,0.233752
aba1f2cc,0.004479
0c4b7ce6,0.006497
26a29fae,0.000000
6a1a9b91,0.334673
fda0d9b3,0.056800
2f7da2f9,0.950923
948317c5,0.885939
df315de0,0.011775
51762e5e,0.840889
9be1f9d4,0.000941
b20f16ca,0.006800
24f677ab,0.346852
19d36f67,0.000000
db098e36,0.991436
3ab323b5,0.705432
db204654,0.993800
f0b7c362,0.933018
9c36083a,0.855153
00247e48,0.999999
99064331,0.006189
fb023b97,0.278917
834a13a2,0.000054
b4fb7c3b,0.792147
cccc91e5,0.973669
e777f5c4,0.000000
8a367850,0.000000
01aee49b,0.999955
09a3f3cb,0.659729
b7837a99,0.999825
0e5c18fe,0.000010
433d92a6,0.000025
d8c1c90e,0.073524
5cf350ea,0.702690
9e6adfeb,0.000004
398c373b,0.000000
8e1cb96b,0.443977
c0ab7de5,0.000001
b7519f43,0.908143
54d7929f,0.000000
222a4407,0.988405
4cd8d439,0.832071
ac31d9e4,0.832291
0c51475f,0.000000
926b4b5d,0.999618
3072aeb4,0.982886
5508aabc,0.000000
7ff080c1,0.950461
c8137158,0.853315
73f4c54a,0.737735
0ab19c8d,0.893383
57c090c7,0.218215
b3f4d7c8,0.999907
d4a81cf9,0.983875
497c4ff8,0.429583
8949311b,0.998944
d4f17d1d,0.898615
cbd015d6,0.000000
4ff7d773,0.410103
5950d2f6,0.297778
f0b4c564,0.045008
4727e088,0.783905
2c9b195c,0.996774
04c441b0,0.821359
9f1e2246,0.307886
3bf56119,0.263249
385033f6,0.997106
1e14e9eb,0.357948
4ec14d05,0.435678
d16ffa50,0.483479
6f2147d7,0.001966
13540275,0.999381
280aaa6c,0.252053
63d6fcf6,0.193894
e1130afc,0.996928
8915b349,0.958480
02cb6179,0.999737
816084ef,0.718034
e83e27ef,0.991163
9928b6cb,0.673237
398c44d5,0.669241
4e9944c8,0.945811
ade738c7,0.002293
df106f1f,0.903585
707c42f2,0.000000
c7d6c968,0.899532
2f62a2d3,0.000000
58a62136,0.996560
