Id,SalePrice
1573,247787.3597073761
1574,119014.58193637793
1575,234442.2324653098
1576,237081.05687085877
1577,183197.09523354468
1578,144118.28751508708
1579,141562.69153972523
1580,196707.70622559247
1581,148545.04287913314
1582,124850.15510683326
1583,302014.4097181413
1584,217800.1223726556
1585,141415.49262686667
1586,65074.476716859215
1587,107296.93643939524
1588,149628.5787377782
1589,99410.23086761417
1590,139427.75029647542
1591,97024.21197088975
1592,120627.89107425054
1593,125953.69258654794
1594,123688.93583242077
1595,118164.96099105092
1596,205630.2194000683
1597,173953.8518146297
1598,214863.24593865275
1599,184063.8652438761
1600,181902.84277257253
1601,64958.738291523456
1602,122137.3624513739
1603,88446.00453038294
1604,258120.95294756413
1605,252824.6787147369
1606,170876.7964333734
1607,175054.05368175954
1608,221237.8396852611
1609,187280.30236470167
1610,150702.55316721194
1611,141271.30231495117
1612,173704.06750074239
1613,162094.73997333067
1614,128752.48766674486
1615,93030.30455788004
1616,81780.52320161593
1617,95394.7501754635
1618,124912.83602934501
1619,137200.3385676912
1620,172171.1261073967
1621,141304.71786964216
1622,142530.4349485892
1623,277417.48051928834
1624,212201.8535586701
1625,118311.56448068985
1626,172933.7223131869
1627,187836.42416726513
1628,281995.6618179104
1629,190255.60100212408
1630,329084.66940937145
1631,216619.82487137103
1632,240025.28734187872
1633,182685.4602450266
1634,185441.70471994617
1635,180220.17595758173
1636,158000.5748020188
1637,193417.77675722167
1638,198200.40865174396
1639,190354.107466747
1640,255992.05613207762
1641,191577.10476398456
1642,233987.97562225984
1643,226518.00819660223
1644,231636.0695058781
1645,204431.98622198723
1646,162819.10234265993
1647,171765.37693326117
1648,129855.2319019384
1649,137319.37485072698
1650,108833.31804623867
1651,121319.67042637416
1652,101730.82003236288
1653,102834.85753982503
1654,149536.87592202576
1655,143163.86805168542
1656,140947.81390979502
1657,148309.1578968652
1658,146958.89744380157
1659,120240.87346283751
1660,154050.16598900652
1661,433243.9616619235
1662,379296.7291854134
1663,367032.8763236606
1664,469499.75381952774
1665,300512.30786369485
1666,316368.265156857
1667,358127.525050005
1668,337741.36289667024
1669,303903.0777865252
1670,343571.9219780043
1671,246531.788092175
1672,393798.04419499554
1673,278117.4351621222
1674,236608.76927243063
1675,188844.82171279695
1676,186645.5427695676
1677,213237.01927771152
1678,430010.04935548524
1679,358161.1779214121
1680,322864.45042371843
1681,248708.13954350984
1682,300734.0249655804
1683,181612.27922135114
1684,189681.59543938076
1685,176238.59764836103
1686,174838.03565352215
1687,182302.5710780285
1688,192509.70820954943
1689,196668.391840574
1690,201254.64064600383
1691,190644.35128104463
1692,274897.43371190614
1693,189863.35641804888
1694,182275.84194708287
1695,173526.4082778924
1696,284414.77411414916
1697,176635.26644361689
1698,327434.6878553716
1699,302970.22416156967
1700,238218.6435153323
1701,263563.5146158795
1702,246930.07745332533
1703,251516.58860204095
1704,271763.90391790075
1705,238892.47938525098
1706,423985.17642592586
1707,210381.31987221385
1708,198199.78251065602
1709,265297.9900440636
1710,217252.7666854902
1711,269938.04775798845
1712,249703.1131158742
1713,266685.0934963044
1714,223515.63225902477
1715,205154.73426850405
1716,184153.56743025692
1717,182564.77357123388
1718,138884.1042319796
1719,206147.0574772233
1720,256058.94629899928
1721,178934.15113663088
1722,135284.12718878564
1723,166453.55792405116
1724,207306.25293267428
1725,236665.66611235563
1726,188416.65545634556
1727,160526.34049903648
1728,192146.81969015658
1729,164629.17773278107
1730,159376.37424801264
1731,123120.88184378468
1732,125301.45507060086
1733,112031.718605705
1734,126338.94021084117
1735,134161.8953873024
1736,108911.97901010333
1737,281794.1116569936
1738,224704.3882486212
1739,243127.5116937366
1740,202667.81600982326
1741,181828.45934650648
1742,169217.17534056527
1743,181083.48996845965
1744,291126.4623458344
1745,210928.57372987925
1746,207201.58636283103
1747,232434.20020585408
1748,224933.7500546449
1749,151596.30935941788
1750,131013.72528448333
1751,256979.05679567222
1752,115240.63207331147
1753,147220.81805758478
1754,194682.91223202308
1755,172846.10739266596
1756,121788.09581844402
1757,118963.41551458249
1758,144190.70736341464
1759,166029.95462180188
1760,164994.05516332542
1761,144869.5709281829
1762,172002.77021160102
1763,189392.72660515056
1764,116017.83503073691
1765,179055.53303536767
1766,187869.31576599798
1767,217536.5927384059
1768,137522.80642608166
1769,181657.00454510213
1770,149168.143839813
1771,118732.24182299021
1772,138356.88090260606
1773,125463.65215719624
1774,141330.76931890257
1775,138799.55798327996
1776,130153.86173799369
1777,108196.01344087243
1778,137668.34292585068
1779,120304.8028520921
1780,186786.7850147996
1781,129270.79487285805
1782,87316.11838786266
1783,140434.29287616006
1784,102178.03621867475
1785,119866.37029846272
1786,143852.01847897618
1787,172168.24133183458
1788,59540.61142095307
1789,96159.29598710891
1790,79610.59102726732
1791,179382.104047022
1792,162564.42060320821
1793,134116.71399815424
1794,152533.9472339707
1795,137758.56891291752
1796,139347.2627997951
1797,113415.25875875937
1798,116423.74752887832
1799,106358.9081725821
1800,130393.6335149092
1801,125259.26996780204
1802,141080.92585890196
1803,146931.88147912992
1804,138831.04447595726
1805,137699.72843148862
1806,127808.45791584303
1807,140930.40360449944
1808,126538.23469471799
1809,122712.68913672905
1810,147313.15424217182
1811,100391.19772201688
1812,98804.08887539995
1813,125935.48794321255
1814,94123.04450453458
1815,53635.6820490335
1816,98476.96951156473
1817,111920.27411656118
1818,151454.25787771228
1819,129793.23845728744
1820,68971.97425691623
1821,127295.13595778988
1822,160386.17056488615
1823,55051.761783760616
1824,126610.1513436479
1825,139474.83084995154
1826,105954.61032893634
1827,99992.14346882314
1828,132554.20580890996
1829,124911.42149767604
1830,147303.96664025637
1831,155763.60359509045
1832,91616.72335033574
1833,149323.1061954511
1834,126692.28725527204
1835,126955.21970923868
1836,126230.25756842941
1837,84772.32768658764
1838,136307.65027212605
1839,94726.13728541916
1840,147471.82829652616
1841,134313.0776043804
1842,90538.91567512501
1843,124947.27934345187
1844,142810.98945844552
1845,143082.18741345574
1846,156734.02143851187
1847,166074.6614082737
1848,59985.68392121896
1849,118821.18376836798
1850,122557.59839002373
1851,157604.08941314384
1852,126865.468498341
1853,131610.1458456001
1854,176364.72198970575
1855,159525.16141249673
1856,225578.79555336793
1857,149570.96787818018
1858,137371.4638331927
1859,120946.87398084784
1860,145337.03998715515
1861,120053.14652044328
1862,328684.72213247843
1863,317901.1665939532
1864,317982.6626359059
1865,344667.2943473428
1866,338212.3140985798
1867,232937.31165338636
1868,292817.2807172785
1869,205814.66185399034
1870,232028.1478247668
1871,257667.62153161637
1872,174795.823800685
1873,232107.53591375973
1874,145596.52087369253
1875,211711.10984876554
1876,194500.60674547427
1877,213814.5351109341
1878,210777.11803308123
1879,125435.37507002507
1880,129620.50039484396
1881,242988.96330905342
1882,246004.6030392322
1883,189787.0972652765
1884,203524.1141360585
1885,250892.82581024777
1886,290799.67971643293
1887,217180.03562125372
1888,274144.1891720665
1889,169330.73706534997
1890,116059.19052916435
1891,150269.84580841367
1892,103341.71137171498
1893,131524.00995444471
1894,125440.06837066232
1895,140606.9810861834
1896,133854.2232444422
1897,112054.7659242149
1898,117656.62311643803
1899,146913.83221198036
1900,140535.53475395223
1901,159459.3144275204
1902,141947.03189238693
1903,204624.52561259546
1904,126601.48429101412
1905,181568.76475504803
1906,142478.55552213357
1907,195577.30778357093
1908,110083.91948415723
1909,135477.1531698551
1910,120835.05863657246
1911,204044.84690923148
1912,277737.53499221144
1913,144480.87114376161
1914,69104.09603511848
1915,315338.0905785593
1916,61808.89957360871
1917,257995.51267979783
1918,140028.97416975847
1919,182504.0446134165
1920,157163.62869331226
1921,387155.226963303
1922,329609.51288278645
1923,224559.8399834989
1924,218533.65897113844
1925,199103.81385871503
1926,378734.4029209974
1927,134156.14696958917
1928,165300.97652998375
1929,117218.64075600973
1930,136413.76783739385
1931,142704.11253260882
1932,142387.8314186862
1933,170470.25528343278
1934,180919.67198827298
1935,169938.40031095123
1936,187925.73481454243
1937,185880.39858047804
1938,176212.6358412537
1939,233449.114098372
1940,192587.8445951529
1941,169776.57537160133
1942,187648.6080862063
1943,212615.39637624225
1944,330781.30445396947
1945,374232.524981709
1946,150155.39830817375
1947,313672.474508565
1948,176039.8827144892
1949,254627.7294508467
1950,188205.89799970484
1951,256631.78916246476
1952,216458.7433561829
1953,170338.1154735568
1954,186410.54756131512
1955,132764.9070955892
1956,320996.66564202524
1957,157834.97878674066
1958,298231.77082692017
1959,144840.7140714056
1960,111916.64387171777
1961,118396.60181051517
1962,100269.33388442955
1963,106729.56577330844
1964,109984.67296530805
1965,144577.6659884447
1966,144643.80649483379
1967,280290.0168110172
1968,375186.2314462311
1969,369026.92332550796
1970,375533.3975812768
1971,463613.3767804833
1972,354143.61783239694
1973,263817.3686003606
1974,314609.2459908356
1975,434236.36693931656
1976,263548.1142288598
1977,331601.79286948545
1978,321858.5313986988
1979,324823.2501372596
1980,197107.30592883105
1981,337032.4613597706
1982,217531.48887523447
1983,203986.33624004968
1984,168572.1118258463
1985,229262.7191069239
1986,222028.66908592504
1987,185315.66501385035
1988,175097.7199536079
1989,196729.72049012818
1990,209858.88365851901
1991,223680.91046753156
1992,214729.74315282283
1993,181440.68104784202
1994,246178.93108987584
1995,184703.7394897616
1996,242362.218496073
1997,308558.4195907428
1998,299482.27256616415
1999,261317.35512312406
2000,295796.9027764745
2001,267751.3100328608
2002,252565.37741997524
2003,248248.89156345374
2004,271448.1429056909
2005,234362.70686102586
2006,220158.35214241096
2007,248587.80863319396
2008,207381.15643236766
2009,193765.3726541944
2010,196937.1846974805
2011,154017.22886768015
2012,176811.4228004039
2013,179410.17541064607
2014,187276.11505861353
2015,207257.07687741148
2016,189947.370748589
2017,198326.5338203366
2018,122690.47855796898
2019,131720.25630015455
2020,109921.65580103856
2021,99173.50727461195
2022,185929.57247994648
2023,147575.77476581812
2024,254330.8200205553
2025,326411.27771494526
2026,175404.88937710976
2027,155187.28237107594
2028,150557.33535163646
2029,160345.32811871215
2030,269244.8122683193
2031,236989.19927281374
2032,256520.82637569643
2033,260253.98973532757
2034,170669.83642053412
2035,210552.12207139508
2036,200799.9210773536
2037,206637.43860484226
2038,318468.9272255546
2039,224300.76889879297
2040,294718.26790401613
2041,294327.6867462363
2042,200209.5489432651
2043,177309.24836485708
2044,186516.2930924813
2045,217235.3587922634
2046,151425.8916910176
2047,143051.20075804778
2048,140563.23615482598
2049,143172.6087919486
2050,180023.2212383374
2051,108552.26398381154
2052,119939.78948871883
2053,148614.91299949723
2054,87263.94592921683
2055,160276.5149113095
2056,147713.40171120103
2057,115839.48545121912
2058,212754.8641538535
2059,134198.02836467716
2060,172639.88166895273
2061,179818.04275904896
2062,127926.82428716437
2063,117936.34865807179
2064,135775.16719812306
2065,115496.13926405046
2066,172294.86994800932
2067,119642.98270898865
2068,150139.1725969976
2069,84676.22298764231
2070,108938.31551182755
2071,88446.67202658398
2072,140275.85460844028
2073,137985.19269965618
2074,196212.6959382849
2075,142576.60373361455
2076,114467.32197138671
2077,149984.60360295943
2078,119829.24709761636
2079,140410.81591833342
2080,120593.53563172126
2081,129595.0871050129
2082,111545.22834182114
2083,147599.84376714707
2084,105088.28510834696
2085,118226.85704557216
2086,118872.96547297099
2087,129936.64813637723
2088,100832.40242320554
2089,80964.12227081608
2090,131888.02093828202
2091,113425.95182784573
2092,128003.02969746405
2093,124269.23900283067
2094,117966.51453697463
2095,151548.26013987832
2096,87351.96552566293
2097,97686.69965924717
2098,153294.44661513736
2099,50806.11837230655
2100,93283.18142165767
2101,115793.76216853318
2102,136519.38904101824
2103,105865.56042253508
2104,148035.20063639595
2105,126946.12207176843
2106,72459.15254253968
2107,196837.6188183417
2108,121814.846939139
2109,113115.63255647516
2110,119575.51716352582
2111,145025.44857965116
2112,135130.374572108
2113,123907.84164611886
2114,118786.01994110012
2115,164105.785161284
2116,114956.70370863967
2117,146132.35726266177
2118,124311.74950177895
2119,111816.07208969837
2120,117209.15589853137
2121,101671.66497947511
2122,107138.34263746094
2123,79907.9352392807
2124,165844.17343455428
2125,136798.97336697517
2126,148330.4303978553
2127,163121.6907794319
2128,124769.0054785329
2129,99221.63509516176
2130,136091.7470081496
2131,144736.60941629452
2132,116933.07659980524
2133,124044.44186390605
2134,126386.71430065116
2135,100151.8234897907
2136,75835.07295751179
2137,106380.69308313035
2138,136971.83218314755
2139,153491.42396814938
2140,138324.79268072863
2141,156022.25754714716
2142,124524.99564829572
2143,140345.32645717557
2144,120638.19846191796
2145,135464.094479647
2146,172021.72521778895
2147,148653.95469818416
2148,133391.71949435782
2149,142332.56899009584
2150,229729.0887806238
2151,119413.42020492624
2152,181628.59004266877
2153,165769.57459304784
2154,106807.1913293258
2155,140066.19769684155
2156,250442.7458904184
2157,233901.58846508863
2158,242142.78908719975
2159,222530.53707640426
2160,184613.1268120699
2161,242081.4966618979
2162,376495.1564527398
2163,371714.76563007943
2164,255485.052118042
2165,203105.03552272776
2166,152948.10205865424
2167,217586.678503599
2168,198740.3354147136
2169,198557.6908570159
2170,216925.7021235657
2171,155244.76429744787
2172,132360.76808224226
2173,177452.2828610103
2174,221891.5913072665
2175,300395.77954496996
2176,312068.37109421525
2177,235083.01981089803
2178,216906.84277759425
2179,141426.51224370496
2180,198476.0102507757
2181,196183.55383891653
2182,226618.0504736174
2183,193884.55257980165
2184,121753.8544362671
2185,136798.09359969659
2186,153628.51944267892
2187,158786.44356039062
2188,160470.68328754097
2189,280610.1712160081
2190,78010.59747805024
2191,82369.00498807152
2192,88502.54284089162
2193,113473.0742281231
2194,100533.78640155391
2195,103952.2570584349
2196,105474.38088209814
2197,118858.3583314702
2198,151042.51475274895
2199,175834.47806202722
2200,133959.0856980634
2201,134513.20438471634
2202,200286.43811775403
2203,126367.15801749544
2204,167547.97415367613
2205,115511.72784978204
2206,127145.53259219196
2207,197061.67287563553
2208,237586.6645953122
2209,212811.71312499864
2210,120547.6314717369
2211,116501.53260263821
2212,120266.81067429885
2213,107624.46411698175
2214,148106.664375745
2215,104834.12873448232
2216,149730.39703610045
2217,69543.26006904755
2218,95502.03640495964
2219,84988.69762841584
2220,81478.89498183022
2221,315354.20960599603
2222,258128.92394979397
2223,294610.6388671671
2224,212973.0959707925
2225,124190.2078158485
2226,178585.13043312938
2227,205138.34701484186
2228,273627.9853921182
2229,254227.71197891206
2230,152871.63157997595
2231,214351.88116991642
2232,178925.313816321
2233,181964.1416796612
2234,249177.58055025086
2235,220763.60491242728
2236,264398.6176691307
2237,313887.16499460035
2238,198532.09728542386
2239,114531.2617912875
2240,166094.48700999632
2241,150924.9253747573
2242,129884.70562698397
2243,134004.30063266685
2244,105817.35645987673
2245,101097.83997013727
2246,144025.98790546163
2247,115422.52450996441
2248,119468.74034694227
2249,122385.10587908595
2250,130119.7020694308
2251,125434.93504795874
2252,178957.7594449361
2253,160567.45884922895
2254,185967.88929833678
2255,180809.4550304351
2256,185486.36560285042
2257,203702.11886008672
2258,167747.16002377213
2259,174109.08257207635
2260,149933.61151263496
2261,190746.2035094455
2262,208759.69420783687
2263,343685.3113523317
2264,475723.4743118432
2265,172443.57265392336
2266,287363.7847985131
2267,328916.966342124
2268,430901.00624467456
2269,153283.85049960238
2270,200943.1922989388
2271,220020.96435457267
2272,222949.6116183771
2273,166899.69704752212
2274,181833.43645030854
2275,161663.61252314565
2276,197930.71035484623
2277,187916.78837520018
2278,149613.71327666208
2279,126294.49632349466
2280,115892.47227370487
2281,170736.25120084223
2282,192524.89360026928
2283,109606.24762967906
2284,116417.81199175275
2285,140942.92807030107
2286,122804.78953987652
2287,360145.0024124507
2288,264927.8374369798
2289,339560.4609533008
2290,416571.3686031854
2291,311592.4973927884
2292,435128.4481286196
2293,441937.6471178494
2294,367790.379602242
2295,455450.6841047326
2296,264599.85187085794
2297,330756.3931469578
2298,328761.7477136305
2299,323618.52602720377
2300,316144.9233061294
2301,294114.39599144703
2302,239399.03779687308
2303,240800.13669269427
2304,240932.89892159455
2305,185082.38329807177
2306,180325.88843470337
2307,191797.7905508398
2308,221054.80008439787
2309,284585.9470077271
2310,208939.08955606617
2311,199089.69119105703
2312,184006.3307212083
2313,182229.43586335756
2314,185101.419449981
2315,180081.7821545417
2316,199088.8288958271
2317,189080.26622573126
2318,176908.52874850424
2319,183290.77634230108
2320,189438.2749181051
2321,248564.47381643677
2322,182759.81409221372
2323,197835.90954632193
2324,192014.34810910624
2325,219178.2099656463
2326,184120.86329526058
2327,204358.9197127375
2328,224545.5073407609
2329,190459.91231639826
2330,177219.05479980214
2331,322462.9147410689
2332,371236.691123366
2333,303745.5442702638
2334,243356.97099098668
2335,271168.0868601623
2336,288813.3464727979
2337,198128.13649251533
2338,265911.5560589691
2339,224222.7436115293
2340,393698.5437164748
2341,221127.25556344606
2342,235763.36070474592
2343,224281.08741557406
2344,217480.9714745023
2345,231162.7882488275
2346,213327.025359931
2347,194540.8163805058
2348,238071.981812564
2349,166950.4622688867
2350,303655.1093182912
2351,253632.86905495563
2352,250203.71452689715
2353,223763.10188437972
2354,137761.78652750517
2355,151837.78477177554
2356,161351.1967573672
2357,192624.66107410635
2358,195719.84405558277
2359,133759.7311309861
2360,114666.5424164794
2361,142557.50217057735
2362,261799.648987183
2363,145271.8963598885
2364,165888.05955423618
2365,221133.21597545134
2366,193540.6189788234
2367,223832.03161846934
2368,213655.59267368176
2369,219468.78620214184
2370,162273.22968565288
2371,163548.48776219107
2372,187292.91879131785
2373,283115.26243585296
2374,310803.5444091228
2375,243439.3469886553
2376,280999.7358530491
2377,319704.34995086945
2378,153899.75813868415
2379,203648.720660611
2380,156308.43373463774
2381,170524.36009455923
2382,216364.11796131363
2383,207368.85369576243
2384,241527.6638185302
2385,162624.179195887
2386,132208.32099577543
2387,134127.8548720062
2388,102645.54331851577
2389,124364.21874329039
2390,149860.81675297357
2391,138842.812059946
2392,111456.76618841787
2393,176211.64527565986
2394,143308.24843206484
2395,203468.1432429185
2396,144501.1232536807
2397,219518.99906149905
2398,128698.65420427838
2399,62078.02273835792
2400,61845.28169145544
2401,112032.79180854018
2402,136829.66447136842
2403,141940.23346210358
2404,155268.8743002664
2405,158423.92088077634
2406,137801.67238188646
2407,128578.72461558772
2408,143867.9380428224
2409,120171.51098982817
2410,181120.18187372116
2411,115945.47952965517
2412,152853.12210865697
2413,129684.34602810885
2414,149112.16253719074
2415,133060.04932334865
2416,128158.01287043537
2417,130419.98494778798
2418,126352.16759869874
2419,127301.1523100496
2420,119822.89715543689
2421,134799.28918704
2422,110309.70488936044
2423,117304.1941741648
2424,157855.03976629954
2425,187577.37880342596
2426,127906.84528772047
2427,127325.98089331915
2428,185361.41269917396
2429,109112.32883440447
2430,132070.57325341125
2431,112547.07793173306
2432,140382.62150135342
2433,137637.0170682162
2434,136031.83735562663
2435,144841.39414998557
2436,105708.35654403588
2437,109108.6678778515
2438,121442.26273289205
2439,105496.2468681941
2440,127779.89875288756
2441,96789.03723443372
2442,99253.27262523382
2443,123680.83064118172
2444,127877.19358843485
2445,90726.52687958776
2446,132690.05834773876
2447,184866.36372333422
2448,134387.9363996873
2449,115376.71800422386
2450,154891.2008630456
2451,126675.43931789549
2452,193665.5011744764
2453,95277.03470154274
2454,129302.2162817345
2455,110928.13308169159
2456,140007.31187695422
2457,132852.07986290244
2458,131944.3491071328
2459,108741.65839222384
2460,138945.3252998211
2461,121266.9630660723
2462,133212.62356087274
2463,129346.56427378306
2464,170210.95188130907
2465,133687.76193513745
2466,120429.68463412813
2467,146235.4043889819
2468,89556.06852601159
2469,82355.15053164454
2470,202228.3363318241
2471,209297.87946898135
2472,159219.8992105241
2473,117779.75675305272
2474,96948.37721585395
2475,212317.63435420283
2476,113035.80622109295
2477,127242.79731794405
2478,157000.5498132987
2479,107772.42537086904
2480,144922.79271418386
2481,120159.51347287785
2482,130073.54531377442
2483,110076.58221582304
2484,118100.78015409972
2485,125557.30510678962
2486,148211.6751532084
2487,175755.1687190735
2488,167312.98662796683
2489,161106.8268479928
2490,142157.3177067063
2491,94656.73663456213
2492,192842.83595633996
2493,168129.56477961218
2494,160470.33502701527
2495,96076.25485518384
2496,238203.70914503522
2497,158123.25293047522
2498,106428.68550004787
2499,88017.07770682925
2500,123127.19292374041
2501,141377.92567263823
2502,141650.74470208382
2503,97598.97804115989
2504,166587.24120313616
2505,229027.40298952314
2506,252391.26774775473
2507,286215.592242193
2508,253766.69536164062
2509,220399.3414125079
2510,224676.30811446084
2511,179030.13423745695
2512,204515.92410912892
2513,226004.1161187154
2514,266952.5701639717
2515,145760.94282286894
2516,173362.833254552
2517,140887.19377318973
2518,150136.23374931872
2519,231270.20694045653
2520,215513.4923059522
2521,189927.00117430167
2522,223077.62375109617
2523,120238.56692203095
2524,136178.11781222574
2525,145846.70391950125
2526,137502.80693785188
2527,117940.29085176266
2528,125818.25500918226
2529,138484.8654013025
2530,122046.41480815102
2531,250545.80258369807
2532,225645.74517646377
2533,192489.52742377107
2534,243545.05392824174
2535,291875.0377224966
2536,236527.45906445905
2537,240692.92318773002
2538,183655.8820696729
2539,194862.28310863502
2540,179992.80575312255
2541,184027.30714126563
2542,162073.2536741928
2543,119832.46659424952
2544,117185.91299237036
2545,135789.7368603866
2546,129893.5947750514
2547,142017.08334812216
2548,155787.42335039683
2549,158078.3474021476
2550,605751.5514354736
2551,148557.76087238567
2552,134864.7257477626
2553,78936.73338256068
2554,93509.7529486547
2555,116128.95097536831
2556,100030.36520397337
2557,105506.55131646633
2558,132136.08342231927
2559,125954.77396117993
2560,141599.8449161728
2561,134654.01129185848
2562,123653.03312757392
2563,133488.9495421591
2564,189804.21064241836
2565,128549.98161124105
2566,150234.38038230434
2567,130058.72432325086
2568,183753.8048488636
2569,209019.29580067613
2570,118668.39457195888
2571,167975.09459421254
2572,159923.65933698582
2573,211671.34774458085
2574,278096.90147232753
2575,137716.00823163858
2576,118076.55250449466
2577,155367.12710415883
2578,86116.40512678375
2579,62629.33871564252
2580,114281.18039358486
2581,119017.82005019434
2582,124485.77048336276
2583,265679.7918476966
2584,183950.71654062893
2585,190158.3337780867
2586,227233.47588415386
2587,205084.9271276099
2588,150212.20089545395
2589,149890.40048718295
2590,211923.9785239531
2591,230654.09050166246
2592,218074.89693212358
2593,252065.96268461834
2594,187230.90322479772
2595,211927.22202916813
2596,293376.9425326396
2597,185029.06420430698
2598,276411.5368479215
2599,363906.3442844283
2600,135368.32691465988
2601,145257.22262157625
2602,87506.52503018122
2603,94792.96814173617
2604,91048.23782096071
2605,81781.0083698172
2606,144684.01956541667
2607,197895.94745714506
2608,200905.2488433113
2609,168527.55026692513
2610,107808.17463419895
2611,116989.93025854116
2612,159909.61251009046
2613,126956.19831332963
2614,121414.41338441317
2615,158493.90645750484
2616,144829.51566325923
2617,181508.02693453914
2618,190229.6652271827
2619,201176.35278356966
2620,183145.29243662092
2621,174013.7826928403
2622,178351.8971041079
2623,244634.48367097773
2624,296287.64965442976
2625,272858.08785588824
2626,174864.3475975878
2627,163788.66387649902
2628,424906.51783488016
2629,473790.5952169432
2630,354938.51174195216
2631,440653.51607912686
2632,382405.0138029162
2633,292954.7134940672
2634,409359.8048777131
2635,158170.5306415107
2636,183564.21342998339
2637,179107.83199517257
2638,262980.20016233315
2639,192981.32798272162
2640,153079.6826922139
2641,102973.35404551151
2642,195866.4017084438
2643,108046.1791980385
2644,120801.17906784297
2645,111025.0440112156
2646,98312.84247680721
2647,106864.91796087587
2648,144476.92843164524
2649,152546.38188863464
2650,135223.97850810725
2651,140353.3749281488
2652,383207.1507660967
2653,242865.96741819024
2654,242284.81936176532
2655,378953.38098570117
2656,308651.67156944744
2657,336962.45255108137
2658,285618.019692993
2659,292606.0148575912
2660,339340.0050224282
2661,344326.40497663483
2662,349944.8564446227
2663,274675.8200773743
2664,275503.6850106204
2665,315820.0345455474
2666,284396.675236639
2667,180278.70814875694
2668,191528.35444731574
2669,182447.42660602587
2670,274222.1441378594
2671,188501.51323612197
2672,200025.14316486404
2673,206379.48746693032
2674,206538.78448230415
2675,174300.4622516271
2676,195143.66081479233
2677,194785.19388446756
2678,250579.90524038492
2679,265062.7499252495
2680,274285.77001803933
2681,372552.73118161893
2682,300504.45119503135
2683,460539.4010713167
2684,294632.7529208053
2685,310365.67735009425
2686,252100.89511845502
2687,319205.16962532594
2688,218676.21767391977
2689,208232.95978235162
2690,407399.47981391964
2691,180712.0738589894
2692,142074.16710994157
2693,199888.38761871788
2694,148736.1861427587
2695,191230.57478993054
2696,185829.10338502424
2697,177842.54264065696
2698,195223.4720007827
2699,179696.43478640195
2700,163398.79934403367
2701,162968.99481006907
2702,121171.62187518217
2703,139264.30017045685
2704,141876.27888075268
2705,122258.57235029073
2706,115393.15692993821
2707,131336.7489061629
2708,131262.69097645974
2709,103054.68944996854
2710,124020.50194697028
2711,250978.20945255307
2712,362884.87404223334
2713,167567.90630763237
2714,149141.71266937203
2715,165789.0270575659
2716,148310.67462418642
2717,189463.04491018158
2718,221253.27637653417
2719,158638.82391176108
2720,189786.63195670443
2721,132236.8585732832
2722,156677.51687970158
2723,146140.34604475126
2724,124828.91575657319
2725,127836.42437226581
2726,139870.2095845639
2727,178749.35761853936
2728,184708.4474967483
2729,148024.39780849783
2730,144007.87209625746
2731,122167.67556484358
2732,125044.31692191403
2733,154246.94357834634
2734,142053.02191463087
2735,133806.08855769332
